Group,Subgroup,Product,CatagoryAll,Category1,Category2,Category3,ProductID,ProductName,Volumn,CurrentPrice,FullPrice,Description,Specific,Refund
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%84%E0%B8%B0%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87/13cb4ef2-4d0e-403c-b784-e1891671cfe5,"ผัก
ผักใบ
คะน้า",ผัก,ผักใบ,คะน้า,"29,318",คะน้าขนาดกลาง,1 กก./แพ็ค,,฿50.00,คะน้าขนาดกลาง 1 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B9%83%E0%B8%9A%E0%B8%A1%E0%B8%B0%E0%B8%81%E0%B8%A3%E0%B8%B9%E0%B8%94/04416d4f-05a3-4783-9bc2-724fa8f757a0,"ผัก
ผักใบ
อื่นๆ",ผัก,ผักใบ,อื่นๆ,"29,139",ใบมะกรูด,200 กรัม/แพ็ค,,฿23.00,ใบมะกรูด200 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%A7%E0%B8%B2%E0%B8%87%E0%B8%95%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B8%94%E0%B8%AD%E0%B8%81/0790b6b5-37db-495e-98cd-baf563aa9ce3,"ผัก
ผักใบ
ผักกวางตุ้ง",ผัก,ผักใบ,ผักกวางตุ้ง,"28,793",กวางตุ้งดอก,500 กรัม/แพ็ค,,฿20.00,กวางตุ้งดอก500 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2/03e9d358-c1f9-4b2a-ace9-2a6e148e4cfe,"ผัก
ผักใบ
กะเพรา",ผัก,ผักใบ,กะเพรา,"26,189",กะเพรา,500 กรัม/แพ็ค,,฿34.00,กะเพรา ไม่คัดเกรด 500 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%8A%E0%B8%B5%E0%B9%83%E0%B8%9A%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%A2-%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%8A%E0%B8%B5%E0%B8%9D%E0%B8%A3%E0%B8%B1%E0%B9%88%E0%B8%87/23fcf5af-2acf-41cb-ae06-345cfd66d66a,"ผัก
ผักใบ
ผักชีใบเลื่อย/ผักชีฝรั่ง",ผัก,ผักใบ,ผักชีใบเลื่อย/ผักชีฝรั่ง,"28,958",ผักชีใบเลื่อย/ผักชีฝรั่ง,1 กก./แพ็ค,,฿80.00,ผักชีใบเลื่อย/ผักชีฝรั่ง1 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%84%E0%B8%B0%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/0547a7ac-4fb0-45ae-97db-9a59fc12f81a,"ผัก
ผักใบ
คะน้า",ผัก,ผักใบ,คะน้า,"23,640",คะน้าขนาดกลาง คัดตัดแต่ง,250 กรัม/แพ็ค,,฿15.00,คะน้าขนาดกลาง 250 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B9%83%E0%B8%9A%E0%B8%95%E0%B8%AD%E0%B8%87%E0%B8%95%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%89%E0%B8%B5%E0%B8%81-%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%81%E0%B8%A7%E0%B9%89%E0%B8%B2%E0%B8%87-6-%E0%B8%99%E0%B8%B4%E0%B9%89%E0%B8%A7/20729591-cbb9-4ae5-94b9-a4b645dbdfd6,"ผัก
ผักใบ
ใบตอง",ผัก,ผักใบ,ใบตอง,"18,891",ใบตองตานีฉีก หน้ากว้าง 6 นิ้ว,1 กก./แพ็ค,,฿34.00,ใบตองตานีฉีก หน้ากว้าง 6 นิ้ว 1 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B9%80%E0%B8%84%E0%B8%A5-%E0%B8%84%E0%B8%B0%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%83%E0%B8%9A%E0%B8%AB%E0%B8%A2%E0%B8%B4%E0%B8%81%E0%B8%AA%E0%B8%B5%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/0e0c7c6e-6513-4ae3-9e0b-de09797defeb,"ผัก
ผักใบ
คะน้า",ผัก,ผักใบ,คะน้า,"19,246",เคล/คะน้าใบหยิกสีเขียว คัดตัดแต่ง,250 กรัม/แพ็ค,,฿45.00,เคล/คะน้าใบหยิกสีเขียว 250 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%AB%E0%B8%87%E0%B8%AA%E0%B9%8C%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9C%E0%B8%B1%E0%B8%81/2a01e945-de36-483d-8ea7-8c5d16acb9e1,"ผัก
ผักใบ
กะเพรา",ผัก,ผักใบ,กะเพรา,"33,046",กะเพราบ้าน เจ๊หงส์ส่งผัก,1 กก./แพ็ค,,฿50.00,"กะเพราบ้าน เจ๊หงส์ส่งผัก 1 กก./แพ็ค ""คุณลักษณะปรับเปลี่ยนตามตลาด รับเคลมสินค้ากรณีเน่าเสียเท่านั้น""",คุณลักษณะปรับเปลี่ยนตามตลาด,รับเคลมสินค้ากรณีเน่าเสียเท่านั้น
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%84%E0%B8%B0%E0%B8%99%E0%B9%89%E0%B8%B2-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%AB%E0%B8%87%E0%B8%AA%E0%B9%8C%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9C%E0%B8%B1%E0%B8%81/0e4dd2bc-a5fd-4074-8188-25c3ba915751,"ผัก
ผักใบ
คะน้า",ผัก,ผักใบ,คะน้า,"33,095",คะน้า เจ๊หงส์ส่งผัก,500 กรัม/แพ็ค,,฿16.00,"คะน้า เจ๊หงส์ส่งผัก 500 กรัม/แพ็ค ""คุณลักษณะปรับเปลี่ยนตามตลาด รับเคลมสินค้ากรณีเน่าเสียเท่านั้น""",คุณลักษณะปรับเปลี่ยนตามตลาด,รับเคลมสินค้ากรณีเน่าเสียเท่านั้น
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B9%81%E0%B8%94%E0%B8%87-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%AB%E0%B8%87%E0%B8%AA%E0%B9%8C%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9C%E0%B8%B1%E0%B8%81/1474271e-c314-493a-89a4-d7f84d4c788a,"ผัก
ผักใบ
กะเพรา",ผัก,ผักใบ,กะเพรา,"33,050",กะเพราแดง เจ๊หงส์ส่งผัก,500 กรัม/แพ็ค,,฿32.00,"กะเพราแดง เจ๊หงส์ส่งผัก 500 กรัม/แพ็ค ""คุณลักษณะปรับเปลี่ยนตามตลาด รับเคลมสินค้ากรณีเน่าเสียเท่านั้น""",คุณลักษณะปรับเปลี่ยนตามตลาด,รับเคลมสินค้ากรณีเน่าเสียเท่านั้น
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2/03e9d358-c1f9-4b2a-ace9-2a6e148e4cfe,"ผัก
ผักใบ
กะเพรา",ผัก,ผักใบ,กะเพรา,"26,189",กะเพรา,500 กรัม/แพ็ค,,฿34.00,กะเพรา ไม่คัดเกรด 500 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B9%82%E0%B8%82%E0%B8%A1%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B9%8A%E0%B8%AD%E0%B8%9A%E0%B8%AD%E0%B8%B2%E0%B8%A2-%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%82%E0%B8%A1/1164c783-d5ec-4b3f-86f8-b79052c91df5,"ผัก
ผักใบ
ผักโขม",ผัก,ผักใบ,ผักโขม,"29,349",ผักโขมไทย (ป๊อบอาย)/ผักขม,250 กรัม/แพ็ค,,฿20.00,ผักโขมไทย (ป๊อบอาย)/ผักขม250 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%82%E0%B8%B6%E0%B9%89%E0%B8%99%E0%B8%89%E0%B9%88%E0%B8%B2%E0%B8%A2/278d2deb-d753-434b-88cc-f00c81973923,"ผัก
ผักใบ
คื่นช่าย",ผัก,ผักใบ,คื่นช่าย,"29,304",ขึ้นฉ่าย,100 กรัม/แพ็ค,,฿25.00,ขึ้นฉ่าย100 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%84%E0%B8%B0%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87/196e9a86-b5a9-4a61-9271-bbfbc3668c99,"ผัก
ผักใบ
คะน้า",ผัก,ผักใบ,คะน้า,"29,319",คะน้าขนาดกลาง,250 กรัม/แพ็ค,,฿13.00,คะน้าขนาดกลาง250 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%A7%E0%B8%B2%E0%B8%87%E0%B8%95%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B8%94%E0%B8%AD%E0%B8%81-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/20ae9380-433c-414e-9228-9e84581c29e7,"ผัก
ผักใบ
ผักกวางตุ้ง",ผัก,ผักใบ,ผักกวางตุ้ง,"12,327",กวางตุ้งดอก คัดตัดแต่ง,500 กรัม/แพ็ค,,฿24.00,กวางตุ้งดอก 500 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%A7%E0%B8%B2%E0%B8%87%E0%B8%95%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B8%94%E0%B8%AD%E0%B8%81-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/20ae9380-433c-414e-9228-9e84581c29e7,"ผัก
ผักใบ
ผักกวางตุ้ง",ผัก,ผักใบ,ผักกวางตุ้ง,"12,327",กวางตุ้งดอก คัดตัดแต่ง,500 กรัม/แพ็ค,,฿24.00,กวางตุ้งดอก 500 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%84%E0%B8%B0%E0%B8%99%E0%B9%89%E0%B8%B2-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%AB%E0%B8%87%E0%B8%AA%E0%B9%8C%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9C%E0%B8%B1%E0%B8%81/0e4dd2bc-a5fd-4074-8188-25c3ba915751,"ผัก
ผักใบ
คะน้า",ผัก,ผักใบ,คะน้า,"33,095",คะน้า เจ๊หงส์ส่งผัก,500 กรัม/แพ็ค,,฿16.00,"คะน้า เจ๊หงส์ส่งผัก 500 กรัม/แพ็ค ""คุณลักษณะปรับเปลี่ยนตามตลาด รับเคลมสินค้ากรณีเน่าเสียเท่านั้น""",คุณลักษณะปรับเปลี่ยนตามตลาด,รับเคลมสินค้ากรณีเน่าเสียเท่านั้น
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%A7%E0%B8%B2%E0%B8%87%E0%B8%95%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B8%94%E0%B8%AD%E0%B8%81/0790b6b5-37db-495e-98cd-baf563aa9ce3,"ผัก
ผักใบ
ผักกวางตุ้ง",ผัก,ผักใบ,ผักกวางตุ้ง,"28,793",กวางตุ้งดอก,500 กรัม/แพ็ค,,฿20.00,กวางตุ้งดอก500 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%9A%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%AB%E0%B8%87%E0%B8%AA%E0%B9%8C%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9C%E0%B8%B1%E0%B8%81/0c5c1118-9569-4038-87cb-df3561b00c6c,"ผัก
ผักใบ
ผักบุ้ง",ผัก,ผักใบ,ผักบุ้ง,"33,011",ผักบุ้งไทย เจ๊หงส์ส่งผัก,500 กรัม/แพ็ค,,฿23.00,"ผักบุ้งไทย เจ๊หงส์ส่งผัก 500 กรัม/แพ็ค ""คุณลักษณะปรับเปลี่ยนตามตลาด รับเคลมสินค้ากรณีเน่าเสียเท่านั้น""",คุณลักษณะปรับเปลี่ยนตามตลาด,รับเคลมสินค้ากรณีเน่าเสียเท่านั้น
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%A7%E0%B8%B2%E0%B8%87%E0%B8%95%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B8%94%E0%B8%AD%E0%B8%81-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/2824f0d8-63b7-4493-98c1-c4197a8ce1bf,"ผัก
ผักใบ
ผักกวางตุ้ง",ผัก,ผักใบ,ผักกวางตุ้ง,"16,307",กวางตุ้งดอก คัดตัดแต่ง,1 กก./แพ็ค,,฿45.00,กวางตุ้งดอก 1 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%81%E0%B8%B8%E0%B8%A2%E0%B8%8A%E0%B9%88%E0%B8%B2%E0%B8%A2/42b46331-b99c-4320-b138-2216eed55aa7,"ผัก
ผักใบ
กุยช่าย",ผัก,ผักใบ,กุยช่าย,"22,317",กุยช่าย,500 กรัม/แพ็ค,,฿52.00,กุยช่าย ไม่คัดเกรด 500 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%8A%E0%B8%B5%E0%B8%A5%E0%B8%B2%E0%B8%A7-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/358700fb-85b1-48ab-8f64-15bfc1593c8c,"ผัก
ผักใบ
ผักชีลาว",ผัก,ผักใบ,ผักชีลาว,"29,652",ผักชีลาว คัดตัดแต่ง,500 กรัม/แพ็ค,,฿38.00,ผักชีลาว คัดตัดแต่ง 500 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B9%80%E0%B8%84%E0%B8%A5-%E0%B8%84%E0%B8%B0%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%83%E0%B8%9A%E0%B8%AB%E0%B8%A2%E0%B8%B4%E0%B8%81%E0%B8%AA%E0%B8%B5%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/0e0c7c6e-6513-4ae3-9e0b-de09797defeb,"ผัก
ผักใบ
คะน้า",ผัก,ผักใบ,คะน้า,"19,246",เคล/คะน้าใบหยิกสีเขียว คัดตัดแต่ง,250 กรัม/แพ็ค,,฿45.00,เคล/คะน้าใบหยิกสีเขียว 250 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%82%E0%B8%B6%E0%B9%89%E0%B8%99%E0%B8%89%E0%B9%88%E0%B8%B2%E0%B8%A2/278d2deb-d753-434b-88cc-f00c81973923,"ผัก
ผักใบ
คื่นช่าย",ผัก,ผักใบ,คื่นช่าย,"29,304",ขึ้นฉ่าย,100 กรัม/แพ็ค,,฿25.00,ขึ้นฉ่าย100 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%8A%E0%B8%B5%E0%B9%83%E0%B8%9A%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%A2-%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%8A%E0%B8%B5%E0%B8%9D%E0%B8%A3%E0%B8%B1%E0%B9%88%E0%B8%87-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%AB%E0%B8%87%E0%B8%AA%E0%B9%8C%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9C%E0%B8%B1%E0%B8%81/0c475304-6725-4d0f-b1e6-ac0881689838,"ผัก
ผักใบ
ผักชีใบเลื่อย/ผักชีฝรั่ง",ผัก,ผักใบ,ผักชีใบเลื่อย/ผักชีฝรั่ง,"33,750",ผักชีใบเลื่อย/ผักชีฝรั่ง เจ๊หงส์ส่งผัก,1 กก./แพ็ค,,฿65.00,ผักชีใบเลื่อย/ผักชีฝรั่ง เจ๊หงส์ส่งผัก 1 กก./แพ็ค,คุณลักษณะปรับเปลี่ยนตามตลาด,รับเคลมสินค้ากรณีเน่าเสียเท่านั้น
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%84%E0%B8%B0%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/038b68f2-0b96-4ccd-9de6-8747a8d6a6a4,"ผัก
ผักใบ
คะน้า",ผัก,ผักใบ,คะน้า,"9,668",คะน้าขนาดกลาง คัดตัดแต่ง,1 กก./แพ็ค,,฿57.00,คะน้าขนาดกลาง 1 กก./แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%84%E0%B8%B0%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87/0547a7ac-4fb0-45ae-97db-9a59fc12f81a,"ผัก
ผักใบ
คะน้า",ผัก,ผักใบ,คะน้า,"23,640",คะน้าขนาดกลาง คัดตัดแต่ง,250 กรัม/แพ็ค,,฿15.00,คะน้าขนาดกลาง 250 กรัม/แพ็ค,,
https://www.freshket.co/market/vegetable,https://www.freshket.co/market/vegetable/leafy,https://www.freshket.co/product/detail/%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%8A%E0%B8%B5%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%81-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%AB%E0%B8%87%E0%B8%AA%E0%B9%8C%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9C%E0%B8%B1%E0%B8%81/284aac7e-850b-4fb3-bede-328a3cb35529,"ผัก
ผักใบ
ผักชี",ผัก,ผักใบ,ผักชี,"33,077",ผักชีพร้อมราก เจ๊หงส์ส่งผัก,1 กก./แพ็ค,,฿155.00,"ผักชีพร้อมราก เจ๊หงส์ส่งผัก 1 กก./แพ็ค ""คุณลักษณะปรับเปลี่ยนตามตลาด รับเคลมสินค้ากรณีเน่าเสียเท่านั้น""",คุณลักษณะปรับเปลี่ยนตามตลาด,รับเคลมสินค้ากรณีเน่าเสียเท่านั้น
